ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,ch,chp,time
859.5,6951620,1720769468,1720769470,33,112,859.5,859.55,1,644747,1740581,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789270.530553
859.55,6951620,1720769468,1720769471,33,112,859.5,859.55,26,644747,1740581,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789271.221142
859.55,6951646,1720769471,1720769471,7,86,859.5,859.55,26,644721,1740635,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789271.573088
859.55,6951648,1720769471,1720769471,7,84,859.5,859.55,2,644701,1740633,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789271.926727
859.5,6951648,1720769471,1720769472,7,84,859.5,859.55,1,644701,1740633,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789272.221126
859.6,6951774,1720769472,1720769473,79,219,859.4,859.6,1,644827,1739602,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789273.120854
859.6,6951774,1720769472,1720769474,79,219,859.4,859.6,29,644827,1739602,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789274.232552
859.6,6951803,1720769473,1720769474,2,190,859.55,859.6,29,644703,1739806,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789274.328329
859.6,6951803,1720769473,1720769475,2,190,859.55,859.6,1,644703,1739806,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789275.224416
859.6,6951805,1720769474,1720769475,1,189,859.55,859.6,1,644688,1739812,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789275.327588
859.55,6951805,1720769474,1720769476,1,189,859.55,859.6,19,644688,1739812,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789276.283553
859.55,6951975,1720769476,1720769476,1,71,859.5,859.55,19,644293,1740006,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789276.328356
859.4,6951975,1720769476,1720769477,1,71,859.5,859.55,3,644293,1740006,859.55,855.3,863.0,0,0,856.7,856.7,2.7,0.3152,1720789277.234946
859.4,6952106,1720769476,1720769477,7,12,859.55,859.6,3,643999,1739772,859.55,855.3,863.0,0,0,856.7,856.7,2.7,0.3152,1720789277.327031
859.35,6952106,1720769476,1720769478,7,12,859.55,859.6,40,643999,1739772,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789278.225681
859.35,6952565,1720769477,1720769478,62,371,859.35,859.65,40,639411,1739911,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789278.534347
859.35,6952565,1720769477,1720769478,62,371,859.35,859.65,40,639487,1739911,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789278.724525
859.65,6952565,1720769477,1720769479,62,371,859.35,859.65,1,639487,1739911,859.55,855.3,863.0,0,0,856.7,856.7,2.95,0.3443,1720789279.223119
859.65,6952566,1720769479,1720769480,62,1,859.35,859.6,1,643134,1739911,859.55,855.3,863.0,0,0,856.7,856.7,2.95,0.3443,1720789280.337935
859.35,6952566,1720769479,1720769480,62,1,859.35,859.6,5,643134,1739911,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789280.725163
859.35,6952673,1720769481,1720769481,52,2,859.35,859.6,100,640124,1740049,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789281.331828
859.6,6952673,1720769481,1720769482,52,2,859.35,859.6,1,640124,1740049,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789282.229249
859.6,6952690,1720769482,1720769482,3,224,859.5,859.6,1,644574,1740467,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789282.334618
859.35,6952690,1720769482,1720769483,3,224,859.5,859.6,39,644574,1740467,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789283.227364
859.35,6952793,1720769483,1720769483,86,370,859.35,859.65,39,643010,1738942,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789283.526933
859.6,6952793,1720769483,1720769484,86,370,859.35,859.65,1,643010,1738942,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789284.229218
859.6,6952807,1720769483,1720769484,3,449,859.45,859.6,1,643202,1740417,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789284.332421
859.45,6952807,1720769483,1720769485,3,449,859.45,859.6,10,643202,1740417,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789285.230569
859.45,6952817,1720769485,1720769485,3,449,859.45,859.6,10,643168,1740706,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789285.342864
859.6,6952873,1720769486,1720769486,1,333,859.55,859.6,53,644858,1742178,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789286.129457
859.55,6952873,1720769486,1720769486,1,333,859.55,859.6,1,644858,1742178,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789286.231331
859.6,6952873,1720769486,1720769487,1,333,859.55,859.6,1,644858,1742178,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789287.23094
859.6,6952975,1720769487,1720769487,7,332,859.55,859.6,1,645195,1741529,859.55,855.3,863.0,0,0,856.7,856.7,2.9,0.3385,1720789287.33727
859.55,6952975,1720769487,1720769488,7,332,859.55,859.6,10,645195,1741529,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789288.234419
859.55,6953037,1720769487,1720769488,7,63,859.55,859.6,10,644564,1737251,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789288.344099
859.2,6953037,1720769487,1720769489,7,63,859.55,859.6,189,644564,1737251,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789289.233601
859.2,6953940,1720769489,1720769489,257,224,859.25,859.55,189,643137,1739812,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789289.339096
859.25,6953940,1720769489,1720769490,257,224,859.25,859.55,5,643137,1739812,859.55,855.3,863.0,0,0,856.7,856.7,2.55,0.2977,1720789290.244741
859.25,6954045,1720769489,1720769490,81,680,859.25,859.55,5,642752,1740827,859.55,855.3,863.0,0,0,856.7,856.7,2.55,0.2977,1720789290.341027
859.25,6954045,1720769489,1720769491,10,681,859.45,859.55,5,645726,1741834,859.55,855.3,863.0,0,0,856.7,856.7,2.55,0.2977,1720789291.132497
859.25,6954045,1720769489,1720769492,10,115,859.45,859.5,5,644167,1743294,859.55,855.3,863.0,0,0,856.7,856.7,2.55,0.2977,1720789292.342195
859.5,6954045,1720769489,1720769492,10,115,859.45,859.5,50,644167,1743294,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789292.746832
859.5,6954045,1720769489,1720769493,10,115,859.45,859.5,2,644167,1743294,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789293.23889
859.5,6954099,1720769492,1720769493,10,61,859.45,859.5,2,644173,1743039,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789293.537511
859.5,6954099,1720769492,1720769494,10,61,859.45,859.5,20,644173,1743039,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789294.239202
859.5,6954121,1720769494,1720769494,10,39,859.45,859.5,20,644142,1741973,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789294.343411
859.5,6954121,1720769494,1720769495,10,39,859.45,859.5,2,644142,1741973,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789295.23778
859.5,6954129,1720769495,1720769495,10,31,859.45,859.5,3,644142,1742238,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789295.341381
859.55,6954129,1720769495,1720769496,10,31,859.45,859.5,22,644142,1742238,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789296.238395
859.55,6954182,1720769496,1720769496,10,475,859.45,859.55,22,644216,1741997,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789296.44841
859.45,6954182,1720769496,1720769497,10,475,859.45,859.55,50,644216,1741997,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789297.239105
859.5,6954233,1720769497,1720769497,6,266,859.5,859.55,1,644538,1743239,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789297.342936
859.55,6954233,1720769497,1720769498,6,266,859.5,859.55,4,644538,1743239,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789298.249834
859.5,6954292,1720769498,1720769498,4,33,859.5,859.55,1,644539,1743099,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789298.538482
859.5,6954292,1720769498,1720769499,4,33,859.5,859.55,8,644539,1743099,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789299.24019
859.45,6954368,1720769499,1720769499,10,233,859.45,859.55,10,644519,1741811,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789299.545776
859.1,6954368,1720769499,1720769500,10,233,859.45,859.55,55,644519,1741811,859.55,855.3,863.0,0,0,856.7,856.7,2.4,0.2801,1720789300.240204
859.1,6956654,1720769499,1720769500,55,510,859.1,859.35,55,635888,1748702,859.55,855.3,863.0,0,0,856.7,856.7,2.4,0.2801,1720789300.344255
859.35,6956656,1720769501,1720769501,91,661,859.15,859.35,2,637053,1748099,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789301.350992
859.15,6956681,1720769501,1720769502,67,660,859.15,859.35,15,637151,1748028,859.55,855.3,863.0,0,0,856.7,856.7,2.45,0.286,1720789302.14183
859.25,6956681,1720769501,1720769503,67,660,859.15,859.35,1,637151,1748028,859.55,855.3,863.0,0,0,856.7,856.7,2.55,0.2977,1720789303.253187
859.25,6957482,1720769502,1720769503,92,45,859.15,859.25,1,633620,1747848,859.55,855.3,863.0,0,0,856.7,856.7,2.55,0.2977,1720789303.347784
859.2,6957482,1720769502,1720769504,92,45,859.15,859.25,22,633620,1747848,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789304.341234
859.2,6957550,1720769504,1720769504,50,105,859.15,859.2,1,633583,1745320,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789304.545302
859.2,6957555,1720769504,1720769504,50,100,859.15,859.2,5,633589,1745315,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789304.745878
859.15,6957555,1720769504,1720769505,50,100,859.15,859.2,5,633589,1745315,859.55,855.3,863.0,0,0,856.7,856.7,2.45,0.286,1720789305.248387
859.35,6957555,1720769504,1720769506,50,100,859.15,859.2,10,633589,1745315,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789306.286352
859.35,6957713,1720769506,1720769506,5,502,859.2,859.35,10,633270,1741761,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789306.354789
859.35,6957713,1720769506,1720769507,5,502,859.2,859.35,2,633270,1741761,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789307.254051
859.05,6958055,1720769507,1720769507,452,117,859.05,859.35,80,631877,1741335,859.55,855.3,863.0,0,0,856.7,856.7,2.35,0.2743,1720789307.357201
859.3,6958055,1720769507,1720769508,452,117,859.05,859.35,1,631877,1741335,859.55,855.3,863.0,0,0,856.7,856.7,2.6,0.3035,1720789308.254172
859.35,6958306,1720769508,1720769508,351,183,859.05,859.35,32,630562,1737924,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789308.55238
859.2,6958306,1720769508,1720769509,351,183,859.05,859.35,10,630562,1737924,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789309.254055
859.45,6958351,1720769509,1720769509,187,233,859.2,859.45,34,635665,1740207,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789309.553356
859.45,6958351,1720769509,1720769510,187,233,859.2,859.45,33,635665,1740207,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789310.252424
859.45,6958551,1720769510,1720769510,97,133,859.2,859.45,34,634568,1735615,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789310.665765
859.45,6958551,1720769510,1720769511,97,133,859.2,859.45,18,634568,1735615,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789311.303673
859.45,6958684,1720769511,1720769511,1,212,859.45,859.55,32,637122,1738141,859.55,855.3,863.0,0,0,856.7,856.7,2.75,0.321,1720789311.55352
859.55,6958685,1720769511,1720769511,3,211,859.35,859.55,1,637121,1733797,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789311.919592
859.55,6958685,1720769511,1720769512,3,211,859.35,859.55,33,637121,1733797,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789312.327768
859.55,6958862,1720769512,1720769512,33,36,859.45,859.55,5,637148,1738376,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789312.75354
859.55,6958862,1720769512,1720769513,33,36,859.45,859.55,1,637148,1738376,859.55,855.3,863.0,0,0,856.7,856.7,2.85,0.3327,1720789313.255127
859.65,6959582,1720769513,1720769513,1,210,859.45,859.65,22,630569,1737013,859.55,855.3,863.0,0,0,856.7,856.7,2.95,0.3443,1720789313.863631
859.65,6959582,1720769513,1720769514,1,210,859.45,859.65,34,630569,1737013,859.55,855.3,863.0,0,0,856.7,856.7,2.95,0.3443,1720789314.375926
859.65,6959751,1720769514,1720769514,2,75,859.55,859.65,34,637878,1737371,859.55,855.3,863.0,0,0,856.7,856.7,2.95,0.3443,1720789314.86904
859.65,6959751,1720769514,1720769515,2,75,859.55,859.65,33,637878,1737371,859.55,855.3,863.0,0,0,856.7,856.7,2.95,0.3443,1720789315.258479
859.2,6962553,1720769515,1720769515,325,335,859.1,859.2,1,634163,1736548,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789315.809444
859.2,6962553,1720769515,1720769516,325,335,859.1,859.2,52,634163,1736548,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789316.321416
859.25,6963090,1720769516,1720769516,33,303,859.2,859.25,162,636774,1740811,859.55,855.3,863.0,0,0,856.7,856.7,2.55,0.2977,1720789317.038907
859.2,6963090,1720769516,1720769517,33,303,859.2,859.25,4,636774,1740811,859.55,855.3,863.0,0,0,856.7,856.7,2.5,0.2918,1720789317.260203
859.5,6963466,1720769517,1720769517,6,16,859.5,859.55,30,639159,1733101,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789318.062831
859.35,6963466,1720769517,1720769518,6,16,859.5,859.55,200,639159,1733101,859.55,855.3,863.0,0,0,856.7,856.7,2.65,0.3093,1720789318.260328
859.5,6964006,1720769519,1720769519,59,4162,859.4,859.5,33,636507,1742785,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789319.172507
859.5,6964172,1720769520,1720769520,59,3996,859.4,859.5,34,637898,1743235,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789320.158234
859.5,6964372,1720769520,1720769521,30,3794,859.45,859.5,33,637977,1743346,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789321.236447
859.5,6964372,1720769520,1720769522,30,3794,859.45,859.5,34,637977,1743346,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789322.363449
859.5,6964506,1720769522,1720769522,30,3660,859.45,859.5,34,637948,1743037,859.55,855.3,863.0,0,0,856.7,856.7,2.8,0.3268,1720789322.366281
860.3,7373758,1720770992,1720770992,13,4,860.3,860.4,1,651862,1777853,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790793.575342
860.3,7373758,1720770992,1720770993,13,4,860.3,860.4,7,651862,1777853,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790793.666633
860.3,7373883,1720770993,1720770994,15,651,860.3,860.45,3,651675,1777651,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790794.272249
860.1,7374389,1720770994,1720770994,93,713,860.15,860.45,125,651060,1777949,859.56,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720790795.062977
860.1,7374389,1720770994,1720770995,93,713,860.15,860.45,125,651060,1777949,859.56,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720790795.665327
860.45,7374390,1720770995,1720770996,25,493,860.4,860.45,1,651422,1777988,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790796.26396
860.4,7374391,1720770997,1720770997,37,493,860.4,860.45,1,651331,1778038,859.56,855.3,863.0,0,0,856.7,856.7,3.7,0.4319,1720790797.279385
860.45,7374639,1720770997,1720770997,29,246,860.4,860.45,10,651323,1777626,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790798.066151
860.45,7374639,1720770997,1720770998,29,246,860.4,860.45,11,651323,1777626,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790798.688208
860.4,7374653,1720770998,1720770999,27,234,860.4,860.45,2,651445,1777681,859.56,855.3,863.0,0,0,856.7,856.7,3.7,0.4319,1720790799.26532
860.25,7374653,1720770998,1720770999,27,234,860.4,860.45,326,651445,1777681,859.56,855.3,863.0,0,0,856.7,856.7,3.55,0.4144,1720790799.712332
860.45,7375186,1720770999,1720771000,15,201,860.25,860.45,33,651501,1778354,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790800.273956
860.45,7375220,1720771000,1720771000,9,167,860.3,860.45,34,644749,1774216,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790801.068975
860.45,7375220,1720771000,1720771001,9,167,860.3,860.45,2,644749,1774216,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790801.669734
860.45,7375234,1720771001,1720771001,6,165,860.3,860.45,2,648612,1778184,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790802.072259
860.3,7375234,1720771001,1720771002,6,165,860.3,860.45,1,648612,1778184,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790802.681615
860.5,7375402,1720771002,1720771003,5,4,860.3,860.4,2,644992,1778001,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790803.29683
860.5,7375555,1720771003,1720771003,7,7564,860.3,860.5,28,648775,1777494,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790804.083983
860.5,7375555,1720771003,1720771004,7,7564,860.3,860.5,20,648775,1777494,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790804.729398
860.5,7375610,1720771004,1720771004,18,7505,860.3,860.5,1,648793,1770187,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790805.075699
860.5,7375610,1720771004,1720771005,18,7505,860.3,860.5,5,648793,1770187,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790805.673894
860.3,7375832,1720771005,1720771005,8,7554,860.3,860.5,4,649468,1778838,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790806.164822
860.3,7375832,1720771005,1720771006,8,7554,860.3,860.5,4,649468,1778838,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790806.67569
860.3,7375832,1720771005,1720771006,11,7580,860.4,860.5,4,649566,1778590,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790807.084557
860.5,7375832,1720771005,1720771007,11,7580,860.4,860.5,22,649566,1778590,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790807.892836
860.5,7375881,1720771007,1720771007,18,7451,860.45,860.5,22,651211,1778445,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790808.075617
860.5,7375881,1720771007,1720771008,18,7451,860.45,860.5,36,651211,1778445,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790808.674514
860.2,7376746,1720771008,1720771008,150,194,860.1,860.45,242,645834,1775170,859.56,855.3,863.0,0,0,856.7,856.7,3.5,0.4085,1720790809.086978
860.45,7376746,1720771008,1720771009,150,194,860.1,860.45,50,645834,1775170,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790809.685489
860.1,7376797,1720771009,1720771009,13,366,860.15,860.45,1,650966,1779257,859.56,855.3,863.0,0,0,856.7,856.7,3.4,0.3969,1720790810.07166
860.45,7376797,1720771009,1720771010,13,366,860.15,860.45,1,650966,1779257,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790810.691626
860.15,7376818,1720771010,1720771010,13,410,860.15,860.45,20,649473,1778648,859.56,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720790811.07696
860.45,7376818,1720771010,1720771011,13,410,860.15,860.45,10,649473,1778648,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790811.67744
860.45,7376829,1720771011,1720771011,3,132,860.35,860.45,1,649825,1779183,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790812.101887
860.45,7376829,1720771011,1720771012,3,132,860.35,860.45,1,649825,1779183,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790812.581695
860.45,7376996,1720771012,1720771012,3,27,860.35,860.45,3,650589,1779165,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790813.125872
860.45,7376996,1720771012,1720771013,3,27,860.35,860.45,1,650589,1779165,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790813.593275
860.45,7400003,1720771081,1720771081,24,7,860.45,860.55,74,652762,1766253,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790881.836792
860.5,7400003,1720771081,1720771082,15,7,860.5,860.55,1,653806,1766307,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790882.594951
860.25,7400218,1720771082,1720771083,214,72,860.25,860.55,1,653644,1766310,859.56,855.3,863.0,0,0,856.7,856.7,3.55,0.4144,1720790883.596013
860.25,7400226,1720771084,1720771084,18,277,860.3,860.55,2,652941,1766888,859.56,855.3,863.0,0,0,856.7,856.7,3.55,0.4144,1720790884.605232
860.3,7400254,1720771085,1720771085,15,7,860.3,860.5,3,656574,1767350,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790885.625837
860.55,7400254,1720771085,1720771086,15,7,860.3,860.5,63,656574,1767350,859.56,855.3,863.0,0,0,856.7,856.7,3.85,0.4494,1720790886.697042
860.55,7400395,1720771085,1720771086,9,174,860.3,860.55,63,653715,1766956,859.56,855.3,863.0,0,0,856.7,856.7,3.85,0.4494,1720790887.004287
860.55,7400395,1720771085,1720771087,9,174,860.3,860.55,63,655215,1766840,859.56,855.3,863.0,0,0,856.7,856.7,3.85,0.4494,1720790887.197628
860.5,7400395,1720771085,1720771087,9,174,860.3,860.55,52,655215,1766840,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790887.775992
860.55,7400496,1720771087,1720771088,6,8,860.45,860.55,30,653916,1766845,859.56,855.3,863.0,0,0,856.7,856.7,3.85,0.4494,1720790888.202709
860.6,7400496,1720771087,1720771088,6,8,860.45,860.55,2,653916,1766845,859.56,855.3,863.0,0,0,856.7,856.7,3.9,0.4552,1720790888.700117
860.6,7400645,1720771088,1720771089,6,20,860.45,860.6,10,653928,1758234,859.56,855.3,863.0,0,0,856.7,856.7,3.9,0.4552,1720790889.200549
860.5,7400862,1720771090,1720771090,24,9,860.45,860.5,34,655818,1766680,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790890.1983
860.6,7400862,1720771090,1720771090,24,9,860.45,860.5,18,655818,1766680,859.56,855.3,863.0,0,0,856.7,856.7,3.9,0.4552,1720790890.711252
860.45,7401002,1720771091,1720771091,17,394,860.45,860.65,1,654126,1766675,859.56,855.3,863.0,0,0,856.7,856.7,3.75,0.4377,1720790891.199714
860.25,7401002,1720771091,1720771091,17,394,860.45,860.65,1,654126,1766675,859.56,855.3,863.0,0,0,856.7,856.7,3.55,0.4144,1720790891.603715
860.55,7401572,1720771092,1720771092,56,375,860.25,860.55,9,653560,1767273,859.56,855.3,863.0,0,0,856.7,856.7,3.85,0.4494,1720790892.200808
860.55,7401572,1720771092,1720771092,56,375,860.25,860.55,50,653560,1767273,859.56,855.3,863.0,0,0,856.7,856.7,3.85,0.4494,1720790892.691282
860.55,7401626,1720771092,1720771093,13,101,860.3,860.55,2,653585,1766973,859.56,855.3,863.0,0,0,856.7,856.7,3.85,0.4494,1720790893.210537
860.5,7401884,1720771094,1720771094,8,120,860.3,860.5,1,647827,1766281,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790894.636787
860.3,7402165,1720771095,1720771095,1,1,860.4,860.45,1,655639,1771565,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790895.661373
860.3,7402165,1720771095,1720771096,20,1,860.4,860.45,1,655690,1772040,859.56,855.3,863.0,0,0,856.7,856.7,3.6,0.4202,1720790896.803615
860.4,7402165,1720771095,1720771097,20,1,860.4,860.45,29,655690,1772040,859.56,855.3,863.0,0,0,856.7,856.7,3.7,0.4319,1720790897.197151
860.4,7402165,1720771095,1720771097,20,1,860.4,860.45,52,655690,1772040,859.56,855.3,863.0,0,0,856.7,856.7,3.7,0.4319,1720790897.708827
860.4,7402504,1720771097,1720771097,1,34,860.25,860.4,52,655611,1771121,859.56,855.3,863.0,0,0,856.7,856.7,3.7,0.4319,1720790897.802549
860.5,7402504,1720771097,1720771098,1,34,860.25,860.4,24,655611,1771121,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790898.60818
860.5,7402589,1720771097,1720771098,1,7,860.25,860.35,24,643167,1770922,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790898.815714
860.5,7402589,1720771097,1720771099,19,7,860.25,860.35,24,650640,1769459,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790900.020774
860.5,7402589,1720771097,1720771100,19,7,860.25,860.35,24,655140,1769459,859.56,855.3,863.0,0,0,856.7,856.7,3.8,0.4436,1720790900.205654
860.35,7402589,1720771097,1720771100,19,7,860.25,860.35,52,655140,1769459,859.56,855.3,863.0,0,0,856.7,856.7,3.65,0.4261,1720790900.62181
860.25,7402716,1720771101,1720771101,5,7,860.25,860.35,4,654443,1767008,859.56,855.3,863.0,0,0,856.7,856.7,3.55,0.4144,1720790901.294264
860.4,7402716,1720771101,1720771101,5,7,860.25,860.35,1,654443,1767008,859.56,855.3,863.0,0,0,856.7,856.7,3.7,0.4319,1720790901.606209
860.4,7412234,1720771148,1720771148,61,953,860.15,860.4,2,642377,1772992,859.56,855.3,863.0,0,0,856.7,856.7,3.7,0.4319,1720790949.01874
860.15,7412234,1720771148,1720771149,61,953,860.15,860.4,2,642377,1772992,859.56,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720790949.729422
860.15,7412246,1720771149,1720771149,52,10,860.15,860.35,9,651931,1773184,859.56,855.3,863.0,0,0,856.7,856.7,3.45,0.4027,1720790949.909474
860.2,7412246,1720771149,1720771150,52,10,860.15,860.35,12,651931,1773184,859.56,855.3,863.0,0,0,856.7,856.7,3.5,0.4085,1720790950.703474
860.2,7412258,1720771149,1720771150,1,10,860.2,860.3,12,652278,1768149,859.56,855.3,863.0,0,0,856.7,856.7,3.5,0.4085,1720790950.913529
860.35,7412258,1720771149,1720771151,1,10,860.2,860.3,3,652278,1768149,859.56,855.3,863.0,0,0,856.7,856.7,3.65,0.4261,1720790951.704466
860.35,7412362,1720771150,1720771151,9,33,860.2,860.35,3,652326,1773273,859.56,855.3,863.0,0,0,856.7,856.7,3.65,0.4261,1720790951.911275
